90440.000,1.467,-0.474,0.015
90441.000,1.476,-0.464,0.025
90442.000,1.458,-0.434,0.057
90443.000,1.440,-0.444,0.047
90444.000,1.476,-0.394,0.047
90445.000,1.440,-0.394,0.047
90446.000,1.422,-0.434,0.131
90447.000,1.440,-0.434,0.004
90448.000,1.413,-0.474,-0.017
90449.000,1.431,-0.434,0.025
90450.000,1.404,-0.424,0.025
90451.000,1.440,-0.404,0.036
90452.000,1.422,-0.374,0.025
90453.000,1.422,-0.394,0.057
90454.000,1.413,-0.374,0.089
90455.000,1.404,-0.404,0.078
90456.000,1.404,-0.384,0.089
90457.000,1.449,-0.414,0.100
90458.000,1.395,-0.334,0.057
90459.000,1.359,-0.374,0.100
90460.000,1.404,-0.404,0.047
90461.000,1.413,-0.424,0.131
90462.000,1.413,-0.404,0.078
90463.000,1.404,-0.414,0.047
90464.000,1.449,-0.394,0.110
90465.000,1.377,-0.394,0.131
90466.000,1.422,-0.404,0.078
90467.000,1.404,-0.374,0.100
90468.000,1.413,-0.394,0.078
90469.000,1.458,-0.364,0.110
90470.000,1.413,-0.424,0.131
90471.000,1.449,-0.374,0.078
90472.000,1.467,-0.404,0.152
90473.000,1.413,-0.414,0.142
90474.000,1.422,-0.434,0.078
90475.000,1.413,-0.384,0.121
90476.000,1.395,-0.394,0.121
90477.000,1.431,-0.414,0.121
90478.000,1.467,-0.374,0.131
90479.000,1.404,-0.384,0.121
90480.000,1.458,-0.394,0.110
90481.000,1.440,-0.374,0.089
90482.000,1.395,-0.394,0.089
90483.000,1.404,-0.414,0.110
90484.000,1.449,-0.384,0.068
90485.000,1.422,-0.354,0.163
90486.000,1.431,-0.394,0.121
90487.000,1.422,-0.414,0.163
90488.000,1.431,-0.364,0.152
90489.000,1.422,-0.374,0.131
90490.000,1.422,-0.364,0.110
90491.000,1.413,-0.404,0.131
90492.000,1.431,-0.384,0.131
90493.000,1.395,-0.404,0.121
90494.000,1.422,-0.394,0.110
90495.000,1.467,-0.374,0.131
90496.000,1.431,-0.404,0.131
90497.000,1.458,-0.374,0.078
90498.000,1.404,-0.314,0.047
90499.000,1.413,-0.404,0.110
90500.000,1.431,-0.364,0.121
90501.000,1.386,-0.354,0.100
90502.000,1.413,-0.434,0.163
90503.000,1.467,-0.334,0.100
90504.000,1.413,-0.384,0.131
90505.000,1.350,-0.374,0.078
90506.000,1.467,-0.394,0.100
90507.000,1.440,-0.374,0.152
90508.000,1.431,-0.414,0.036
90509.000,1.395,-0.394,0.100
90510.000,1.413,-0.414,0.131
90511.000,1.404,-0.434,0.131
90512.000,1.449,-0.374,0.068
90513.000,1.386,-0.414,0.100
90514.000,1.440,-0.374,0.121
90515.000,1.404,-0.404,0.110
90516.000,1.422,-0.354,0.131
90517.000,1.395,-0.404,0.110
90518.000,1.413,-0.414,0.100
90519.000,1.413,-0.394,0.078
90520.000,1.431,-0.434,0.078
90521.000,1.413,-0.374,0.131
90522.000,1.386,-0.364,0.100
90523.000,1.404,-0.374,0.142
90524.000,1.440,-0.384,0.089
90525.000,1.404,-0.374,0.068
90526.000,1.413,-0.364,0.131
90527.000,1.395,-0.424,0.100
90528.000,1.386,-0.414,0.036
90529.000,1.368,-0.384,0.110
90530.000,1.404,-0.474,0.100
90531.000,1.413,-0.314,0.078
90532.000,1.431,-0.414,0.110
90533.000,1.422,-0.374,0.057
90534.000,1.422,-0.394,0.100
90535.000,1.440,-0.434,0.131
90536.000,1.440,-0.374,0.131
90537.000,1.449,-0.334,0.089
90538.000,1.440,-0.444,0.047
90539.000,1.431,-0.364,0.057
90540.000,1.440,-0.384,0.142
90541.000,1.422,-0.394,0.121
90542.000,1.413,-0.384,0.078
90543.000,1.359,-0.404,0.078
90544.000,1.431,-0.404,0.078
90545.000,1.467,-0.404,0.057
90546.000,1.440,-0.404,0.110
90547.000,1.431,-0.374,0.047
90548.000,1.422,-0.394,0.078
90549.000,1.467,-0.434,0.078
90550.000,1.377,-0.404,0.047
90551.000,1.458,-0.424,0.131
90552.000,1.431,-0.374,0.121
