83080.000,0.838,1.570,0.756
83081.000,0.847,1.500,0.788
83082.000,0.883,1.660,0.661
83083.000,0.928,1.640,0.565
83084.000,0.901,1.590,0.460
83085.000,0.838,1.779,0.375
83086.000,0.856,1.689,0.597
83087.000,0.847,1.749,0.862
83088.000,0.928,2.018,0.565
83089.000,0.901,2.298,0.460
83090.000,0.838,2.756,0.544
83091.000,0.722,3.025,0.650
83092.000,0.407,2.826,0.968
83093.000,0.452,2.168,1.529
83094.000,0.587,1.590,1.825
83095.000,0.695,0.952,1.539
83096.000,0.892,0.573,1.306
83097.000,1.171,0.493,1.158
83098.000,1.332,0.463,1.042
83099.000,1.108,0.573,0.788
83100.000,0.865,1.151,1.084
83101.000,0.614,1.829,1.455
83102.000,0.129,2.437,2.312
83103.000,0.192,2.357,2.894
83104.000,0.569,1.729,1.995
83105.000,0.587,2.018,1.179
83106.000,0.820,2.128,0.904
83107.000,0.605,2.098,1.105
83108.000,0.650,1.919,1.084
83109.000,0.587,1.679,0.862
83110.000,0.282,1.570,0.280
83111.000,0.461,1.420,0.460
83112.000,0.650,1.380,0.946
83113.000,0.946,1.380,1.613
83114.000,1.171,1.301,1.815
83115.000,1.027,1.370,1.518
83116.000,0.991,1.400,1.317
83117.000,0.964,1.400,0.894
83118.000,1.081,1.291,0.481
83119.000,1.278,1.719,0.396
83120.000,1.350,2.696,0.650
83121.000,1.180,3.015,1.296
83122.000,0.587,2.716,1.264
83123.000,0.461,1.998,0.364
83124.000,0.946,1.291,-0.165
83125.000,1.287,1.041,0.629
83126.000,1.467,1.022,1.328
83127.000,1.521,1.121,1.592
83128.000,1.575,1.151,1.645
83129.000,1.314,1.181,1.486
83130.000,1.269,1.679,1.031
83131.000,1.269,1.699,1.021
83132.000,1.260,1.719,1.031
83133.000,1.260,1.719,1.042
83134.000,1.251,1.709,1.042
83135.000,1.260,1.699,1.042
83136.000,1.269,1.699,1.063
83137.000,1.287,1.729,1.031
83138.000,1.287,1.719,0.946
83139.000,1.395,1.739,0.894
83140.000,1.431,1.699,0.851
83141.000,1.476,1.689,0.894
83142.000,1.395,1.630,0.841
83143.000,1.296,1.560,0.872
83144.000,1.242,1.450,0.798
83145.000,1.144,1.440,0.819
83146.000,1.117,1.440,0.809
83147.000,1.036,1.301,0.819
83148.000,0.946,1.331,0.714
83149.000,1.036,1.351,0.608
83150.000,0.991,1.311,0.608
83151.000,0.955,1.331,0.639
83152.000,1.063,1.291,0.724
83153.000,1.081,1.440,0.703
83154.000,1.054,1.679,0.745
83155.000,1.126,1.849,0.714
83156.000,1.144,1.949,0.661
83157.000,1.117,2.198,0.671
83158.000,1.045,2.188,0.449
83159.000,0.973,2.118,0.375
83160.000,0.937,2.517,0.354
83161.000,0.686,2.228,0.555
83162.000,0.632,1.739,1.222
83163.000,0.775,1.271,1.719
83164.000,0.991,1.161,1.804
83165.000,0.982,1.699,1.751
83166.000,1.162,1.998,1.709
83167.000,0.982,2.058,1.688
83168.000,0.677,2.078,1.656
83169.000,0.479,1.859,1.433
