99800.000,-1.245,-0.534,1.656
99801.000,-1.281,-0.653,1.084
99802.000,-1.119,-0.703,0.714
99803.000,-1.030,-0.912,0.502
99804.000,-1.227,-1.182,0.608
99805.000,-1.227,-1.451,0.692
99806.000,-0.949,-1.351,0.460
99807.000,-1.039,-1.471,0.375
99808.000,-1.182,-1.461,0.460
99809.000,-1.317,-1.461,0.385
99810.000,-1.371,-1.201,0.735
99811.000,-1.443,-1.062,0.745
99812.000,-1.568,-0.942,0.332
99813.000,-1.676,-0.892,0.110
99814.000,-1.766,-0.713,0.174
99815.000,-1.739,-0.464,0.100
99816.000,-1.604,-0.324,0.025
99817.000,-1.685,-0.294,0.015
99818.000,-1.667,-0.344,-0.080
99819.000,-1.622,-0.434,-0.102
99820.000,-1.559,-0.524,-0.186
99821.000,-1.541,-0.524,-0.155
99822.000,-1.479,-0.404,-0.239
99823.000,-1.425,-0.195,-0.313
99824.000,-1.586,-0.294,-0.419
99825.000,-1.793,-0.294,-0.345
99826.000,-1.676,0.075,-0.155
99827.000,-1.550,0.563,-0.282
99828.000,-1.730,0.035,-0.017
99829.000,-1.541,0.463,-0.207
99830.000,-1.820,0.304,0.301
99831.000,-1.775,0.473,0.512
99832.000,-1.488,0.533,0.597
99833.000,-0.976,0.364,0.576
99834.000,-0.643,-0.414,-0.091
99835.000,-0.581,-1.062,-0.091
99836.000,-0.661,-1.530,-0.017
99837.000,-0.823,-1.740,0.057
99838.000,-0.967,-1.481,0.248
99839.000,-0.985,-1.012,-0.038
99840.000,-1.236,-0.404,-0.313
99841.000,-1.380,0.234,-0.250
99842.000,-1.272,0.433,-0.197
99843.000,-1.371,0.254,-0.303
99844.000,-1.371,-0.234,-0.271
99845.000,-1.317,-0.524,-0.334
99846.000,-1.263,-0.872,-0.260
99847.000,-1.407,-0.992,-0.229
99848.000,-1.317,-0.942,-0.398
99849.000,-1.317,-0.863,-0.440
99850.000,-1.263,-0.813,-0.493
99851.000,-1.272,-0.753,-0.377
99852.000,-1.497,-0.813,-0.409
99853.000,-1.506,-0.683,-0.419
99854.000,-1.595,-0.534,-0.377
99855.000,-1.577,-0.414,-0.387
99856.000,-1.497,-0.354,-0.430
99857.000,-1.452,-0.324,-0.462
99858.000,-1.425,-0.334,-0.430
99859.000,-1.497,-0.444,-0.398
99860.000,-1.389,-0.434,-0.334
99861.000,-1.308,-0.534,-0.271
99862.000,-1.317,-0.404,-0.356
99863.000,-1.550,-0.244,-0.282
99864.000,-1.838,-0.015,-0.091
99865.000,-2.008,0.254,0.131
99866.000,-1.847,0.394,0.301
99867.000,-1.604,0.194,0.354
99868.000,-1.416,0.065,0.248
99869.000,-1.461,-0.234,0.280
99870.000,-1.416,-0.563,0.311
99871.000,-1.281,-0.942,0.290
99872.000,-1.245,-1.331,0.301
99873.000,-1.209,-1.501,0.481
99874.000,-1.389,-1.341,0.629
99875.000,-1.550,-0.982,0.809
99876.000,-1.748,-0.414,0.957
99877.000,-1.981,0.134,0.989
99878.000,-2.224,0.573,0.724
99879.000,-2.062,0.324,0.502
99880.000,-1.631,-0.025,0.385
99881.000,-1.497,-0.175,-0.006
99882.000,-1.541,-0.434,0.068
99883.000,-1.793,-0.623,0.195
99884.000,-1.820,-0.793,0.322
99885.000,-1.874,-0.863,0.311
99886.000,-1.712,-0.902,0.470
99887.000,-1.640,-0.763,0.555
99888.000,-1.685,-0.484,0.639
99889.000,-1.811,-0.234,0.639
99890.000,-1.981,0.075,0.587
99891.000,-1.838,0.354,0.512
99892.000,-1.434,0.523,0.237
99893.000,-1.317,0.812,-0.144
99894.000,-1.416,0.503,0.036
99895.000,-1.613,-0.314,0.121
99896.000,-1.658,-0.912,0.417
99897.000,-1.595,-1.501,0.851
99898.000,-1.380,-1.550,0.650
99899.000,-1.335,-1.172,0.216
99900.000,-1.290,-0.693,-0.165
99901.000,-1.461,-0.105,-0.345
99902.000,-1.434,0.214,-0.049
99903.000,-1.110,0.404,-0.059
99904.000,-1.335,0.144,-0.049
99905.000,-1.119,-0.175,-0.102
99906.000,-1.101,-0.504,-0.260
99907.000,-1.146,-0.853,-0.207
99908.000,-1.263,-0.932,-0.091
99909.000,-1.137,-0.882,-0.059
99910.000,-1.218,-0.683,-0.260
99911.000,-1.209,-0.603,-0.282
99912.000,-1.191,-0.494,-0.292
99913.000,-1.137,-0.424,-0.334
99914.000,-1.146,-0.454,-0.250
99915.000,-1.326,-0.314,-0.292
99916.000,-1.272,-0.025,-0.218
99917.000,-1.128,0.304,0.015
99918.000,-1.164,0.314,0.322
99919.000,-1.272,0.005,0.407
99920.000,-1.299,-0.563,0.248
99921.000,-1.443,-0.813,0.089
99922.000,-1.434,-0.912,-0.102
99923.000,-1.335,-0.882,-0.123
99924.000,-1.254,-0.623,-0.059
99925.000,-1.218,-0.444,-0.123
99926.000,-1.344,-0.234,-0.112
