98270.000,-1.676,-1.251,-1.330
98271.000,-1.640,-1.251,-1.330
98272.000,-1.586,-1.261,-1.340
98273.000,-1.640,-1.231,-1.330
98274.000,-1.658,-1.231,-1.351
98275.000,-1.667,-1.251,-1.298
98276.000,-1.694,-1.331,-1.351
98277.000,-1.658,-1.251,-1.361
98278.000,-1.658,-1.201,-1.351
98279.000,-1.631,-1.261,-1.308
98280.000,-1.649,-1.261,-1.330
98281.000,-1.649,-1.261,-1.351
98282.000,-1.649,-1.301,-1.319
98283.000,-1.595,-1.251,-1.308
98284.000,-1.550,-1.241,-1.266
98285.000,-1.685,-1.211,-1.340
98286.000,-1.622,-1.191,-1.287
98287.000,-1.631,-1.231,-1.319
98288.000,-1.649,-1.241,-1.404
98289.000,-1.676,-1.221,-1.340
98290.000,-1.667,-1.201,-1.351
98291.000,-1.658,-1.201,-1.340
98292.000,-1.649,-1.211,-1.340
98293.000,-1.577,-1.172,-1.256
98294.000,-1.622,-1.211,-1.256
98295.000,-1.595,-1.271,-1.361
98296.000,-1.712,-1.241,-1.361
98297.000,-1.676,-1.221,-1.446
98298.000,-1.676,-1.201,-1.425
98299.000,-1.658,-1.211,-1.383
98300.000,-1.595,-1.152,-1.298
98301.000,-1.586,-1.162,-1.245
98302.000,-1.541,-1.172,-1.203
98303.000,-1.658,-1.231,-1.213
98304.000,-1.622,-1.201,-1.234
98305.000,-1.667,-1.231,-1.393
98306.000,-1.667,-1.191,-1.351
98307.000,-1.649,-1.251,-1.308
98308.000,-1.622,-1.231,-1.287
98309.000,-1.640,-1.201,-1.340
98310.000,-1.649,-1.182,-1.245
98311.000,-1.694,-1.231,-1.266
98312.000,-1.649,-1.231,-1.266
98313.000,-1.685,-1.231,-1.298
98314.000,-1.658,-1.261,-1.308
98315.000,-1.640,-1.211,-1.319
98316.000,-1.667,-1.152,-1.393
98317.000,-1.694,-1.152,-1.340
98318.000,-1.622,-1.122,-1.298
98319.000,-1.613,-1.231,-1.266
98320.000,-1.649,-1.241,-1.234
98321.000,-1.721,-1.281,-1.256
98322.000,-1.658,-1.191,-1.298
98323.000,-1.649,-1.142,-1.330
98324.000,-1.640,-1.231,-1.266
98325.000,-1.694,-1.271,-1.234
98326.000,-1.613,-1.241,-1.256
98327.000,-1.667,-1.241,-1.277
98328.000,-1.649,-1.271,-1.266
98329.000,-1.595,-1.201,-1.277
98330.000,-1.649,-1.221,-1.319
98331.000,-1.694,-1.231,-1.308
98332.000,-1.685,-1.261,-1.308
98333.000,-1.640,-1.201,-1.287
98334.000,-1.703,-1.152,-1.277
98335.000,-1.712,-1.182,-1.298
98336.000,-1.667,-1.221,-1.277
98337.000,-1.622,-1.191,-1.340
98338.000,-1.667,-1.211,-1.266
98339.000,-1.649,-1.231,-1.287
98340.000,-1.703,-1.271,-1.203
98341.000,-1.703,-1.221,-1.277
98342.000,-1.676,-1.201,-1.298
98343.000,-1.613,-1.231,-1.340
98344.000,-1.685,-1.211,-1.277
98345.000,-1.622,-1.221,-1.224
98346.000,-1.658,-1.231,-1.256
98347.000,-1.676,-1.231,-1.277
98348.000,-1.694,-1.231,-1.287
98349.000,-1.649,-1.211,-1.213
98350.000,-1.649,-1.231,-1.308
98351.000,-1.676,-1.231,-1.277
98352.000,-1.667,-1.211,-1.319
98353.000,-1.694,-1.201,-1.256
98354.000,-1.667,-1.201,-1.277
98355.000,-1.622,-1.162,-1.277
98356.000,-1.712,-1.221,-1.351
98357.000,-1.694,-1.162,-1.330
98358.000,-1.649,-1.221,-1.351
98359.000,-1.685,-1.221,-1.277
98360.000,-1.676,-1.231,-1.308
98361.000,-1.685,-1.291,-1.266
98362.000,-1.685,-1.221,-1.245
98363.000,-1.640,-1.261,-1.256
98364.000,-1.667,-1.152,-1.256
98365.000,-1.658,-1.201,-1.308
98366.000,-1.622,-1.231,-1.319
98367.000,-1.649,-1.271,-1.308
98368.000,-1.658,-1.261,-1.319
98369.000,-1.667,-1.271,-1.319
98370.000,-1.658,-1.211,-1.308
98371.000,-1.676,-1.251,-1.298
98372.000,-1.658,-1.241,-1.298
98373.000,-1.640,-1.241,-1.287
98374.000,-1.694,-1.191,-1.277
98375.000,-1.694,-1.211,-1.287
98376.000,-1.649,-1.172,-1.372
98377.000,-1.658,-1.251,-1.372
98378.000,-1.685,-1.231,-1.351
98379.000,-1.658,-1.182,-1.298
98380.000,-1.622,-1.211,-1.256
98381.000,-1.667,-1.211,-1.256
98382.000,-1.640,-1.231,-1.234
98383.000,-1.658,-1.261,-1.298
98384.000,-1.739,-1.261,-1.372
