53090.000,-1.550,1.749,0.745
53091.000,-1.928,2.058,1.222
53092.000,-2.493,3.245,-0.006
53093.000,-2.969,4.580,1.561
53094.000,-1.946,1.889,0.491
53095.000,-1.766,1.141,-0.419
53096.000,-1.290,0.184,-0.610
53097.000,-1.182,-0.135,-0.642
53098.000,-1.101,-0.603,-0.102
53099.000,-0.985,-1.251,0.332
53100.000,-0.913,-1.849,0.512
53101.000,-0.841,-2.298,0.502
53102.000,-0.464,-2.767,0.438
53103.000,-0.518,-3.145,0.449
53104.000,-0.625,-3.145,0.332
53105.000,-1.137,-3.165,0.332
53106.000,-1.550,-2.906,0.248
53107.000,-1.955,-2.228,0.608
53108.000,-1.937,-1.421,0.290
53109.000,-1.820,-0.982,0.047
53110.000,-1.568,-0.244,0.089
53111.000,-1.290,-0.125,-0.133
53112.000,-1.362,-0.813,-0.694
53113.000,-1.021,-0.962,-0.440
53114.000,-1.532,0.573,-0.239
53115.000,-1.497,2.278,-0.133
53116.000,-1.380,3.633,-0.017
53117.000,-1.703,3.534,-0.927
53118.000,-2.116,5.099,0.301
53119.000,-1.236,2.477,-0.493
53120.000,-0.617,1.071,-1.520
53121.000,-1.236,0.194,-0.546
53122.000,-1.497,-0.733,0.396
53123.000,-1.164,-1.142,0.396
53124.000,-0.706,-1.510,-0.207
53125.000,-0.661,-1.959,-0.345
53126.000,-0.796,-2.388,-0.440
53127.000,-1.074,-2.567,-0.250
53128.000,-1.012,-2.767,0.025
53129.000,-0.832,-2.258,-0.282
53130.000,-1.137,-1.849,-0.451
53131.000,-1.155,-1.441,-0.557
53132.000,-1.209,-1.241,-0.620
53133.000,-1.155,-1.022,-0.705
53134.000,-1.155,-0.733,-0.758
53135.000,-1.137,-0.434,-0.917
53136.000,-1.389,-0.254,-1.171
53137.000,-1.622,-0.205,-1.086
53138.000,-1.811,0.134,-0.843
53139.000,-1.972,0.982,-0.610
53140.000,-2.179,1.929,-0.017
53141.000,-2.529,1.610,0.512
53142.000,-2.457,1.689,0.184
53143.000,-2.933,2.008,0.396
53144.000,-2.601,1.789,-0.038
53145.000,-2.179,1.151,-0.663
53146.000,-2.197,0.792,-0.726
53147.000,-1.910,0.404,-0.620
53148.000,-1.784,-0.105,-0.684
53149.000,-1.479,-0.813,-0.483
53150.000,-1.344,-1.540,0.047
53151.000,-1.092,-1.979,0.216
53152.000,-1.012,-2.158,0.364
53153.000,-1.083,-2.089,0.343
53154.000,-1.335,-1.660,-0.176
53155.000,-1.506,-1.032,-0.462
53156.000,-1.766,-0.254,-0.324
53157.000,-1.775,-0.075,-0.049
53158.000,-1.802,-0.304,-0.398
53159.000,-2.062,-0.444,-0.663
53160.000,-1.892,-0.294,-0.345
53161.000,-1.712,-0.115,-0.059
53162.000,-1.497,0.513,0.036
53163.000,-1.335,0.912,0.258
53164.000,-0.940,0.344,-0.155
53165.000,-0.500,0.005,-1.065
53166.000,-1.128,0.184,-0.387
53167.000,-1.640,0.404,-0.377
53168.000,-1.766,0.134,-0.377
53169.000,-1.757,-0.464,-0.250
53170.000,-1.622,-1.062,-0.197
53171.000,-1.694,-1.321,-0.356
53172.000,-1.568,-1.580,-0.356
53173.000,-1.317,-1.819,-0.229
53174.000,-1.335,-1.680,-0.112
53175.000,-1.173,-1.231,-0.155
53176.000,-1.227,-0.593,-0.398
53177.000,-1.137,-0.145,-0.610
53178.000,-1.335,-0.005,-0.874
53179.000,-1.479,-0.175,-0.970
53180.000,-1.488,-0.444,-0.832
53181.000,-1.452,-0.683,-0.483
53182.000,-1.434,-0.703,-0.207
53183.000,-1.155,-0.544,-0.049
53184.000,-0.949,-0.294,-0.218
53185.000,-0.913,0.005,-0.398
53186.000,-1.371,0.254,-0.663
53187.000,-1.865,0.493,-0.504
53188.000,-2.143,0.952,-0.027
53189.000,-2.170,1.101,0.216
53190.000,-2.152,0.772,0.534
53191.000,-2.071,0.035,0.534
53192.000,-2.008,-0.454,0.534
53193.000,-1.775,-0.972,0.587
53194.000,-1.568,-1.211,0.745
53195.000,-1.371,-1.371,0.830
53196.000,-1.407,-1.381,0.872
53197.000,-1.506,-0.992,0.682
53198.000,-1.461,-0.553,0.512
53199.000,-1.398,-0.514,0.375
53200.000,-1.541,-0.534,0.460
53201.000,-1.865,-0.464,0.332
53202.000,-2.197,-0.414,0.195
53203.000,-2.341,-0.304,0.131
53204.000,-2.359,-0.414,0.311
53205.000,-2.080,-0.504,0.385
53206.000,-2.008,-0.583,0.354
53207.000,-1.892,-0.713,0.216
53208.000,-1.784,-0.763,0.131
